,phrase,label,sentiment,subjectivity,language,count
DC Studios,DC Studios,ORG,0.10000000000000002,0.13333333333333333,fr,3
New York Times,New York Times,ORG,0.0862857142857143,0.06333333333333334,fr,3
France 3,France 3,ORG,0.3188888888888889,0.13333333333333333,fr,3
Le Nouvel Obs,Le Nouvel Obs,ORG,0.11447089947089946,0.09325396825396826,fr,3
Rassemblement,Rassemblement,ORG,0.004027777777777773,0.10347222222222223,fr,3
Conseil de sécurité de l'ONU,Conseil de sécurité de l'ONU,ORG,0.07755555555555554,0.12666666666666665,fr,3
Opinion Internationale,Opinion Internationale,ORG,0.1876296296296296,0.0737037037037037,fr,3
Warner Bros,Warner Bros,ORG,0.3356944444444445,0.1111111111111111,fr,3
Ecologistes Marine Tondelier,Ecologistes Marine Tondelier,ORG,0.011515151515151511,0.05047619047619048,fr,3
France 5,France 5,ORG,0.044444444444444446,0.03333333333333334,fr,3
Parti démocrate,Parti démocrate,ORG,0.16105185185185186,0.14261111111111113,fr,3
ministère de l'Intérieur,ministère de l'Intérieur,ORG,0.03865079365079365,0.07976190476190477,fr,3
Démocrates,Démocrates,ORG,0.0791111111111111,0.09777777777777778,fr,3
Milipol,Milipol,ORG,-0.05411111111111111,0.06527777777777778,fr,3
BHV,BHV,ORG,0.0026666666666666783,0.17333333333333334,fr,3
TikTok,TikTok,ORG,0.0642857142857143,0.18611111111111112,fr,3
Conseil de sécurité de l’ONU,Conseil de sécurité de l’ONU,ORG,0.09495238095238095,0.16583333333333333,fr,3
"AFP
Publié","AFP
Publié",ORG,0.11447089947089946,0.09325396825396826,fr,3
ministre de l'Éducation nationale,ministre de l'Éducation nationale,ORG,-0.022307692307692306,0.1153846153846154,fr,3
Samedi,Samedi,ORG,0.08475396825396825,0.17523809523809522,fr,3
BUCKINGHAM,BUCKINGHAM,ORG,0.10991666666666666,0.27999999999999997,fr,3
Fédération française de football,Fédération française de football,ORG,0.38444444444444437,0.1388888888888889,fr,3
Conseil des ministres,Conseil des ministres,ORG,0.04750000000000001,0.07083333333333335,fr,3
lAFP,lAFP,ORG,-0.08222222222222224,0.06944444444444443,fr,3
PCF,PCF,ORG,-0.08644444444444443,0.12481481481481482,fr,3
Erasmus,Erasmus,ORG,0.10399999999999998,0.04000000000000001,fr,3
Turning Point USA,Turning Point USA,ORG,0.1565079365079365,0.09523809523809525,fr,3
MI6,MI6,ORG,0.04692307692307693,0.08205128205128205,fr,3
ELN,ELN,ORG,0.020833333333333325,0.10333333333333335,fr,3
LFI,LFI,ORG,0.07708333333333334,0.05555555555555555,fr,3
BMW,BMW,ORG,0.0625,0.11750000000000001,fr,3
Premier ministre britannique,Premier ministre britannique,ORG,0.18875238095238092,0.7015238095238095,fr,3
Royal Lodge,Royal Lodge,ORG,0.23477777777777775,0.053333333333333344,fr,3
Nation,Nation,ORG,-2.3129646346357427e-18,0.06666666666666668,fr,3
EXCLUSIF,EXCLUSIF,ORG,0.11638095238095238,0.10238095238095239,fr,3
The Guardian,The Guardian,ORG,-0.0016883116883116833,0.1800865800865801,fr,3
CBS,CBS,ORG,0.074,0.125,fr,3
BENOIT,BENOIT,ORG,0.10062500000000002,0.018750000000000003,fr,2
Écologistes,Écologistes,ORG,-0.023333333333333338,0.12222222222222223,fr,2
