day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2026-06-23,0.5678745230395768,0.4986629952142359,-0.05239788936622629,0.356366428286818,10.0
2026-06-24,0.3566153335939882,1.4823871824996384,-0.3439515192714093,0.5110602504247651,11.0
2026-06-25,-0.25782487363541295,0.6462117359760903,-0.39729403009670344,0.42400652389175625,8.0
2026-06-26,-0.5818460832807218,0.7998865201894998,-0.27615904229042354,0.6078091248356237,5.0
2026-06-27,0.06986351648637679,1.0722484283557705,-0.35691096798919975,0.48530094164528725,4.0
2026-06-28,-0.12545469984752602,0.8928511170971442,0.4499747208808748,1.2242002962030658,3.0
2026-06-29,-0.22898874662519242,1.2769905077931183,-0.24018377140177885,0.42249563698218695,11.0
2026-06-30,-0.29094201988515694,0.8627470847282349,-0.31951167709687434,0.29346844816548,11.0
2026-07-01,0.2950016032706389,1.0013185700200082,0.5595431561206996,1.5491122859294317,9.0
2026-07-02,0.23078841206488646,0.7114049134063256,0.11198188023074801,0.6872317936197843,9.0
2026-07-03,-0.08201087252292856,1.0778278951308757,0.38444657532981114,1.5793517784743103,21.0
2026-07-04,0.05427378135011377,0.7662210828375836,-0.04612209188905018,0.8608389592572606,15.0
2026-07-05,-0.12588997116072673,0.7927044096183875,-0.17771195158398814,0.2888295622388205,20.0
2026-07-06,0.08184318141671136,1.0998856871028058,0.18779666063279343,1.1119654143391868,23.0
2026-07-07,-0.155247259719025,0.7809962753829124,-0.28109396477656234,0.5418108923964908,20.0
2026-07-08,0.0638012730968588,0.8855950391434596,0.14588393664619811,1.1100042122746012,12.0
2026-07-09,0.0586936924706547,0.7382171938663011,0.532643357879383,1.0337908217528553,10.0
2026-07-10,0.6939552642518062,1.4046197290252544,0.9016780200350829,1.702736018841931,15.0
2026-07-11,0.8210266728320396,1.2731158357951207,0.020797037593311522,1.1144395497596997,15.0
2026-07-12,-0.2781483119808745,1.334925517741276,-0.020415499592945825,0.7087385024397443,23.0
2026-07-13,0.15175232505371097,0.9101213436111408,0.00438499216447145,0.7601495513995644,12.0
2026-07-14,0.19820750979891935,1.0465533659264161,-0.09552796135300728,0.34934545815387386,9.0
2026-07-15,0.08072290339380156,0.9134409142819534,-0.04828770486243781,0.7837262109737675,9.0
2026-07-16,-0.21573593224663834,0.7919298596665367,-0.150465702067575,0.3320664333333401,10.0
2026-07-17,0.20741742097274343,0.5223586290415478,0.10619045971034441,0.6500752562313619,9.0
2026-07-18,-0.012599768963786728,0.9172014282373933,0.02444201966311154,0.9618399566318867,8.0
2026-07-19,0.10710641739685378,1.030553283074601,0.9668764175227199,2.1399084770454047,7.0
2026-07-20,0.22235166460110825,0.9751676733619941,-0.15450132678152087,0.876876358810346,6.0
2026-07-21,0.07482678345181877,1.2292883827284404,-0.14410174903664943,0.4587026075689892,23.0
2026-07-22,0.041024326500624785,0.9807127217121419,-0.08186212037009054,0.7662871078380148,61.0
2026-07-23,0.2911388102796942,1.40574635000207,0.34701911049416984,1.0964277758121452,16.0
2026-07-24,-0.007588472421190364,1.015496324723463,-0.2938468041807575,0.5842051510132582,12.0
2026-07-25,-0.05532572542046694,0.716091090517507,1.388532604848948,4.216740229128267,7.0
2026-07-26,0.7349165642605987,1.4329344287681531,0.4174376795915748,1.4209954323195664,10.0
2026-07-27,-0.3362409396741599,0.7019348062557155,0.059074155800867556,0.5207419077333758,20.0
2026-07-28,-0.4715138009934745,0.926061415315859,0.036608222862774084,0.4035543614827437,12.0
